datetime,Open,High,Low,Close,Volume
2024-06-11 10:17:00,67214.59,67215.22,67204.48,67204.48,0.09307188
2024-06-11 10:18:00,67205.48,67240.59,67204.71,67240.59,0.37294163
2024-06-11 10:19:00,67235.21,67246.42,67204.46,67246.42,0.07892794
2024-06-11 10:20:00,67234.95,67250.59,67226.92,67229.78,0.60642967
2024-06-11 10:21:00,67236.24,67246.86,67236.24,67242.94,0.12615792
2024-06-11 10:22:00,67231.47,67259.94,67231.47,67259.94,0.0087339
2024-06-11 10:23:00,67263.88,67263.88,67242.23,67242.23,0.07438687
2024-06-11 10:24:00,67248.53,67275.07,67248.53,67273.75,0.08349128
2024-06-11 10:25:00,67258.82,67258.82,67232.09,67232.09,0.04233882
2024-06-11 10:26:00,67240.94,67257.04,67240.94,67254.34,0.53800719
2024-06-11 10:27:00,67284.99,67287.41,67284.99,67287.38,0.08906637
2024-06-11 10:28:00,67286.81,67286.81,67251.29,67268.66,0.46728251
2024-06-11 10:29:00,67265.85,67265.85,67249.8,67263.58,0.07655485
2024-06-11 10:30:00,67239.86,67239.87,67237.88,67237.88,0.17015398
2024-06-11 10:31:00,67228.03,67228.03,67211.19,67215.8,0.0944682
2024-06-11 10:32:00,67226.52,67227.51,67201.04,67201.04,0.43457057
2024-06-11 10:33:00,67174.2,67179.93,67172.18,67174.35,0.30105574
2024-06-11 10:34:00,67171.02,67195.13,67150.48,67188.79,0.75566124
2024-06-11 10:35:00,67203.65,67203.65,67192.69,67192.69,0.050691
2024-06-11 10:36:00,67193.34,67200.12,67193.34,67200.12,0.0007007
2024-06-11 10:38:00,67260.94,67260.94,67235.32,67238.04,0.09724615
2024-06-11 10:39:00,67210.74,67210.74,67187.95,67187.95,0.0413042
2024-06-11 10:40:00,67185.31,67185.32,67169.39,67169.39,0.0239
2024-06-11 10:41:00,67191.42,67191.42,67146.57,67166.99,0.04136583
2024-06-11 10:42:00,67158.09,67158.09,67156.1,67156.15,0.00494705
2024-06-11 10:43:00,67160.23,67160.24,67152.86,67152.86,0.0071
2024-06-11 10:44:00,67141.61,67141.61,67105.5,67105.5,0.36088353
2024-06-11 10:45:00,67098.88,67098.88,67073.72,67073.72,0.16272808
2024-06-11 10:46:00,67117.94,67117.94,67088.94,67097.44,0.03890693
2024-06-11 10:47:00,67094.03,67094.03,67094.03,67094.03,1.489e-05
2024-06-11 10:49:00,67155.65,67204.23,67155.65,67204.23,0.02856013
2024-06-11 10:50:00,67169.02,67169.02,67158.59,67158.59,0.03784
2024-06-11 10:51:00,67137.03,67137.03,67080.36,67080.36,0.77070765
2024-06-11 10:52:00,67069.4,67069.4,67028.97,67028.98,1.60532369
2024-06-11 10:53:00,67024.47,67028.98,66968.1,67019.59,1.35518231
2024-06-11 10:54:00,67015.58,67015.58,66958.22,66972.64,0.43202622
2024-06-11 10:55:00,66958.56,66958.56,66944.79,66945.62,0.10426572
2024-06-11 10:56:00,66955.76,66955.76,66929.59,66946.94,0.13242408
2024-06-11 10:57:00,66935.5,66935.5,66861.88,66861.88,0.43376319
2024-06-11 10:58:00,66881.13,66954.18,66881.13,66941.84,0.46827657
2024-06-11 11:00:00,66945.63,66960.75,66935.61,66944.34,0.77077067
2024-06-11 11:01:00,66930.11,66930.11,66904.08,66905.1,0.50376621
2024-06-11 11:02:00,66915.79,66915.79,66902.76,66902.76,0.26385069
2024-06-11 11:03:00,66889.66,66909.55,66889.66,66901.46,0.02643398
2024-06-11 11:04:00,66889.88,66889.89,66859.4,66859.41,0.09806469
2024-06-11 11:05:00,66863.68,66868.84,66837.7,66837.7,0.06196801
2024-06-11 11:06:00,66844.01,66844.32,66790.41,66844.32,1.09009753
2024-06-11 11:07:00,66857.76,66902.14,66852.32,66873.0,0.85235188
2024-06-11 11:08:00,66888.1,66888.1,66857.13,66862.89,0.0648053
2024-06-11 11:09:00,66836.27,66840.12,66747.31,66840.12,0.51542141
2024-06-11 11:10:00,66870.98,66967.67,66870.98,66931.41,0.30359217
2024-06-11 11:11:00,66905.89,66905.89,66903.0,66903.0,0.00296621
2024-06-11 11:12:00,66931.56,66956.6,66923.88,66945.18,0.18473872
2024-06-11 11:13:00,66962.53,67021.86,66962.53,67021.86,0.25499781
2024-06-11 11:14:00,67020.76,67104.87,67011.51,67104.87,0.5154341
2024-06-11 11:15:00,67101.75,67101.75,67055.96,67063.13,0.19115656
2024-06-11 11:16:00,67072.17,67082.7,67057.88,67082.63,0.01262691
2024-06-11 11:18:00,67039.45,67039.45,67039.45,67039.45,0.0078
2024-06-11 11:19:00,67038.88,67064.23,67038.28,67064.23,0.06340269
2024-06-11 11:20:00,67075.68,67098.88,67051.31,67077.42,0.20089485
2024-06-11 11:21:00,67035.26,67044.95,67031.06,67034.9,0.1384
2024-06-11 11:22:00,67031.94,67031.94,67000.53,67000.55,0.03217757
2024-06-11 11:23:00,67012.55,67018.31,67012.55,67018.31,0.0078742
2024-06-11 11:24:00,67019.74,67037.44,67019.74,67037.44,0.13787158
2024-06-11 11:25:00,67037.95,67037.95,67008.22,67008.22,0.28246151
2024-06-11 11:26:00,66991.16,67026.25,66991.15,67026.25,0.1717742
2024-06-11 11:27:00,67030.49,67030.5,66970.19,66970.21,0.20158602
2024-06-11 11:28:00,66961.1,66961.11,66921.78,66921.78,0.86867951
2024-06-11 11:29:00,66920.46,66927.96,66920.46,66927.96,0.04659078
2024-06-11 11:30:00,66943.92,66987.77,66942.44,66987.77,0.23816163
2024-06-11 11:31:00,66980.33,66988.25,66857.05,66860.47,0.51263245
2024-06-11 11:32:00,66874.3,66912.05,66874.3,66912.05,0.00093468
2024-06-11 11:33:00,66868.77,66868.77,66852.45,66852.45,0.04735001
2024-06-11 11:34:00,66850.0,66892.97,66842.86,66892.97,0.29295533
2024-06-11 11:35:00,66878.66,66878.66,66850.0,66850.0,0.05976661
2024-06-11 11:36:00,66844.66,66844.66,66819.86,66830.53,0.47040921
2024-06-11 11:37:00,66809.02,66860.29,66805.22,66860.29,0.79886653
2024-06-11 11:39:00,66870.55,66870.55,66854.03,66863.87,0.07504688
2024-06-11 11:40:00,66874.97,66879.43,66874.95,66879.43,0.07862605
2024-06-11 11:41:00,66847.39,66848.08,66832.03,66848.08,0.33710104
2024-06-11 11:42:00,66898.36,66912.52,66898.36,66912.52,0.0944534
2024-06-11 11:43:00,66999.99,67007.28,66999.99,67007.28,0.04858082
2024-06-11 11:44:00,66995.65,66995.66,66995.65,66995.66,0.03769129
2024-06-11 11:45:00,66983.65,66983.65,66977.36,66978.92,0.04112777
2024-06-11 11:46:00,67029.75,67033.69,67010.75,67010.76,0.20245169
2024-06-11 11:49:00,67005.37,67006.62,67005.37,67006.62,0.0066
2024-06-11 11:51:00,66907.89,66934.65,66907.89,66934.64,0.04229234
2024-06-11 11:52:00,66912.89,66945.65,66912.89,66929.63,0.25562894
2024-06-11 11:53:00,66940.83,66940.84,66940.83,66940.84,0.0009
2024-06-11 11:54:00,66930.2,66930.2,66930.2,66930.2,0.00034871
2024-06-11 11:55:00,66900.72,66904.99,66868.71,66870.99,0.35899863
2024-06-11 11:56:00,66864.94,66864.94,66835.57,66848.02,0.07997786
2024-06-11 11:57:00,66849.08,66897.22,66849.08,66897.21,0.07915913
2024-06-11 11:58:00,66891.66,66891.67,66875.52,66875.52,0.06457132
2024-06-11 12:00:00,66866.81,66891.89,66832.86,66891.89,0.33147844
2024-06-11 12:01:00,66892.67,66967.54,66892.67,66916.9,0.35979945
2024-06-11 12:02:00,66894.56,66894.57,66894.56,66894.57,0.03828793
2024-06-11 12:03:00,66863.28,66874.56,66852.35,66852.35,0.14903325
2024-06-11 12:04:00,66807.71,66821.68,66791.94,66821.68,0.09335572
2024-06-11 12:05:00,66842.72,66891.83,66842.72,66881.49,0.23966126
2024-06-11 12:06:00,66892.6,67052.18,66892.6,67052.16,0.54809357
2024-06-11 12:07:00,67023.73,67112.62,67023.73,67107.08,0.3204482
2024-06-11 12:08:00,67060.75,67074.73,67060.75,67074.73,0.04032205
2024-06-11 12:09:00,67061.98,67088.37,67025.05,67054.67,0.99167386
2024-06-11 12:10:00,67047.0,67094.24,67047.0,67094.24,0.12840321
2024-06-11 12:11:00,67089.32,67097.4,67089.32,67097.4,0.10111351
2024-06-11 12:12:00,67102.73,67103.96,67102.36,67103.96,0.07902625
2024-06-11 12:13:00,67107.35,67158.43,67107.35,67158.43,0.13734183
2024-06-11 12:14:00,67157.73,67183.42,67148.11,67166.88,1.01095712
2024-06-11 12:15:00,67156.08,67165.9,67144.23,67160.46,0.0986053
2024-06-11 12:16:00,67154.5,67154.5,67135.45,67135.45,0.179238
2024-06-11 12:17:00,67140.52,67140.52,67108.1,67108.1,0.09491821
2024-06-11 12:19:00,67111.17,67114.25,67105.75,67105.79,0.125017
2024-06-11 12:20:00,67111.72,67111.72,67104.99,67104.99,0.03735833
2024-06-11 12:21:00,67097.02,67110.3,67086.43,67086.43,0.08766657
2024-06-11 12:22:00,67058.0,67058.0,67018.23,67018.23,0.05774807
2024-06-11 12:25:00,67053.82,67063.26,67053.82,67059.69,0.07730966
2024-06-11 12:26:00,67039.83,67046.94,67035.17,67046.94,0.04378564
2024-06-11 12:27:00,67000.01,67000.01,66962.71,66984.47,0.25369917
2024-06-11 12:28:00,66933.0,66933.49,66908.64,66908.64,0.10875156
2024-06-11 12:29:00,66877.03,66902.24,66805.0,66805.0,1.53970602
2024-06-11 12:30:00,66813.89,66881.99,66813.89,66856.75,1.11398923
2024-06-11 12:31:00,66859.73,66866.62,66823.11,66826.46,0.24059784
2024-06-11 12:32:00,66815.89,66849.57,66815.87,66834.88,0.92429529
2024-06-11 12:33:00,66827.53,66868.83,66827.53,66852.05,0.34334041
2024-06-11 12:34:00,66852.02,66897.47,66848.0,66849.48,0.47429802
2024-06-11 12:35:00,66862.62,66896.9,66862.62,66891.38,0.32709525
2024-06-11 12:36:00,66866.9,66873.61,66865.2,66865.59,0.14907328
2024-06-11 12:37:00,66864.71,66884.86,66864.71,66884.86,0.18962594
2024-06-11 12:38:00,66878.82,66887.88,66861.81,66875.21,0.23030817
2024-06-11 12:39:00,66872.7,66872.71,66826.48,66826.49,0.10697727
2024-06-11 12:40:00,66835.24,66906.52,66835.24,66906.52,0.62406411
2024-06-11 12:41:00,66950.69,67028.36,66950.69,67028.36,0.14883491
2024-06-11 12:42:00,67003.82,67037.24,67003.82,67037.24,0.30347354
2024-06-11 12:43:00,67019.75,67019.75,67003.34,67003.34,0.16130416
2024-06-11 12:44:00,67001.36,67068.23,67001.36,67068.23,0.18925267
2024-06-11 12:45:00,67053.88,67061.49,67053.87,67061.49,0.06750494
2024-06-11 12:46:00,67072.31,67083.39,67072.31,67083.39,0.07460132
2024-06-11 12:47:00,67073.85,67073.85,67073.85,67073.85,0.00553834
2024-06-11 12:48:00,67057.95,67126.3,67054.02,67126.25,0.43473088
2024-06-11 12:49:00,67146.82,67155.35,67101.93,67103.84,0.12040795
2024-06-11 12:50:00,67122.05,67136.29,67122.05,67136.29,0.04739169
2024-06-11 12:51:00,67117.28,67123.06,67097.3,67123.05,0.27995652
2024-06-11 12:52:00,67104.93,67111.62,67101.68,67111.14,0.09586163
2024-06-11 12:53:00,67108.98,67147.21,67108.98,67147.21,0.01925199
2024-06-11 12:55:00,67088.12,67113.01,67088.11,67113.01,0.19679272
2024-06-11 12:56:00,67079.15,67097.22,67079.15,67097.22,0.13345228
2024-06-11 12:57:00,67101.13,67102.01,67065.95,67076.32,0.38531537
2024-06-11 12:58:00,67007.44,67007.44,66989.67,67000.05,0.06194344
2024-06-11 12:59:00,67023.55,67023.56,67002.38,67017.83,0.1254835
2024-06-11 13:00:00,66999.82,66999.82,66910.0,66910.0,0.33100955
2024-06-11 13:01:00,66921.43,66958.65,66914.6,66958.63,0.12955959
2024-06-11 13:02:00,66952.49,66963.98,66952.49,66963.98,0.02347098
2024-06-11 13:03:00,66961.5,66961.51,66901.08,66907.6,0.39519353
2024-06-11 13:04:00,66913.05,66932.13,66862.44,66885.89,0.58109977
2024-06-11 13:05:00,66899.22,66976.93,66899.22,66911.31,0.22814114
2024-06-11 13:06:00,66932.75,67032.81,66932.75,67032.81,0.04703771
2024-06-11 13:07:00,67060.49,67112.48,67060.49,67103.41,0.88627332
2024-06-11 13:08:00,67128.55,67145.29,67123.26,67136.39,0.2549918
2024-06-11 13:09:00,67133.73,67149.44,67133.73,67149.44,0.09992127
2024-06-11 13:11:00,67147.06,67147.06,67124.04,67124.05,0.07720891
2024-06-11 13:13:00,67174.77,67203.67,67174.76,67202.59,0.26769923
2024-06-11 13:14:00,67212.2,67229.26,67205.82,67205.83,0.52520561
2024-06-11 13:15:00,67202.82,67202.82,67170.9,67170.9,0.00251185
2024-06-11 13:16:00,67225.04,67260.53,67210.57,67260.53,0.04760533
2024-06-11 13:17:00,67260.38,67260.38,67254.67,67254.67,0.11233729
2024-06-11 13:18:00,67261.41,67262.34,67255.66,67255.66,0.1040586
2024-06-11 13:19:00,67249.02,67268.57,67249.02,67268.56,0.05929325
2024-06-11 13:20:00,67264.96,67267.84,67242.98,67243.02,0.21191871
2024-06-11 13:21:00,67246.17,67261.89,67246.17,67261.89,0.07632998
2024-06-11 13:24:00,67276.64,67276.64,67247.99,67247.99,0.10929967
2024-06-11 13:25:00,67265.8,67280.93,67192.83,67192.84,0.09112919
2024-06-11 13:26:00,67207.35,67207.35,67207.35,67207.35,0.00014748
2024-06-11 13:27:00,67185.08,67188.31,67179.46,67179.46,0.10981454
2024-06-11 13:29:00,67243.5,67259.3,67243.5,67256.48,0.49883639
2024-06-11 13:30:00,67240.29,67246.61,67199.0,67199.0,0.2656836
2024-06-11 13:31:00,67198.57,67198.57,67095.67,67137.84,0.08845199
2024-06-11 13:32:00,67114.24,67194.24,67098.04,67177.38,0.67851009
2024-06-11 13:33:00,67150.18,67150.18,67043.08,67109.71,0.31768406
2024-06-11 13:34:00,67112.94,67113.03,67112.94,67113.03,0.00793489
2024-06-11 13:35:00,67083.08,67083.08,67051.04,67059.07,0.05700024
2024-06-11 13:36:00,67070.32,67088.04,67070.32,67088.04,0.37237671
2024-06-11 13:37:00,67081.26,67100.19,67033.2,67085.94,1.31220705
2024-06-11 13:38:00,67080.0,67163.61,67068.11,67163.61,0.01024594
2024-06-11 13:39:00,67133.7,67133.7,67094.07,67094.98,0.11994107
2024-06-11 13:40:00,67083.6,67083.6,66987.25,67006.49,0.2568215
2024-06-11 13:41:00,66995.75,66995.75,66938.25,66938.25,0.11718652
2024-06-11 13:42:00,66964.04,66964.04,66943.3,66943.3,0.43654879
2024-06-11 13:43:00,66926.56,66982.63,66926.56,66982.62,0.0055811
2024-06-11 13:44:00,66987.25,66998.29,66936.79,66979.32,0.19263578
2024-06-11 13:45:00,66974.1,67032.37,66948.82,66965.71,1.68038704
2024-06-11 13:46:00,66951.16,66969.79,66827.92,66872.61,0.70318761
2024-06-11 13:47:00,66861.05,66918.02,66825.47,66843.21,3.35506922
2024-06-11 13:48:00,66831.9,66841.85,66690.2,66813.89,3.65729718
2024-06-11 13:49:00,66840.25,66941.26,66828.64,66834.62,0.64374286
2024-06-11 13:50:00,66819.3,67028.0,66806.38,66970.22,3.40822337
2024-06-11 13:51:00,66966.35,66966.36,66894.82,66934.35,0.6735287
2024-06-11 13:52:00,66941.57,66941.57,66830.76,66830.76,2.23418137
2024-06-11 13:53:00,66835.78,66871.84,66808.59,66850.66,0.72242863
2024-06-11 13:54:00,66850.5,66850.5,66760.58,66780.82,1.70359017
2024-06-11 13:55:00,66750.09,66766.24,66707.11,66724.5,0.35197658
2024-06-11 13:56:00,66728.27,66745.8,66571.06,66679.16,4.48640744
2024-06-11 13:57:00,66679.16,66714.98,66664.01,66670.22,0.46532024
2024-06-11 13:58:00,66710.01,66780.28,66710.01,66741.68,0.33332668
2024-06-11 13:59:00,66740.37,66803.14,66740.36,66803.14,0.17493876
2024-06-11 14:00:00,66794.8,66881.32,66782.0,66881.32,0.39550461
2024-06-11 14:01:00,66894.85,66894.85,66842.84,66851.59,0.64186481
2024-06-11 14:02:00,66838.89,66864.09,66797.73,66843.3,0.39349225
2024-06-11 14:03:00,66829.24,66855.22,66823.68,66855.22,0.20275747
2024-06-11 14:04:00,66864.34,66922.32,66834.68,66919.06,1.40298873
2024-06-11 14:05:00,66950.39,66993.17,66945.28,66980.71,0.31024733
2024-06-11 14:06:00,66985.4,66989.71,66955.66,66959.34,0.22232076
2024-06-11 14:07:00,66944.89,66945.55,66918.36,66930.76,0.7325251
2024-06-11 14:08:00,66936.07,66972.0,66924.33,66941.82,0.56238366
2024-06-11 14:09:00,66916.73,66966.53,66916.7,66954.17,0.16309025
2024-06-11 14:10:00,66933.38,66944.71,66906.95,66912.34,0.07093733
2024-06-11 14:11:00,66902.83,66928.24,66902.82,66928.23,0.10842119
2024-06-11 14:12:00,66959.32,66974.2,66959.32,66974.2,0.15574213
2024-06-11 14:13:00,66979.13,66994.9,66972.4,66986.76,0.20534263
2024-06-11 14:14:00,66996.99,67000.51,66996.99,67000.51,0.05788995
2024-06-11 14:16:00,66975.3,66993.18,66975.29,66993.18,0.03762831
2024-06-11 14:17:00,66977.86,66977.87,66953.89,66961.36,0.21506713
2024-06-11 14:18:00,66931.41,66931.41,66897.32,66897.32,0.50537657
2024-06-11 14:19:00,66906.65,66914.55,66883.37,66883.37,0.18096147
2024-06-11 14:20:00,66883.19,66934.65,66883.19,66929.45,0.4275594
2024-06-11 14:21:00,66941.79,66941.8,66928.18,66928.18,0.07462782
2024-06-11 14:22:00,66920.9,66920.9,66857.14,66869.04,0.07280113
2024-06-11 14:23:00,66912.59,66980.29,66906.19,66980.29,0.38011042
2024-06-11 14:24:00,66986.27,66986.3,66986.26,66986.26,0.01651348
2024-06-11 14:25:00,66975.8,66976.75,66948.21,66951.36,0.5517
2024-06-11 14:26:00,66933.36,66934.62,66914.79,66914.79,0.72215447
2024-06-11 14:27:00,66932.36,66970.26,66932.36,66970.26,0.16005643
2024-06-11 14:28:00,66955.82,66955.82,66939.95,66940.86,0.22111448
2024-06-11 14:29:00,66935.35,66935.36,66924.8,66926.07,0.45156103
2024-06-11 14:30:00,66921.14,66950.24,66921.14,66941.69,0.37087139
2024-06-11 14:31:00,66930.59,66939.99,66869.45,66879.98,0.54323219
2024-06-11 14:32:00,66869.81,66934.72,66846.75,66916.06,1.38608403
2024-06-11 14:33:00,66908.12,66945.4,66908.12,66923.29,0.43080876
2024-06-11 14:34:00,66924.79,66924.79,66848.81,66873.8,0.21956758
2024-06-11 14:35:00,66910.32,66922.47,66905.24,66905.24,0.20038559
2024-06-11 14:36:00,66907.07,66955.13,66905.28,66952.77,0.24744284
2024-06-11 14:37:00,66967.96,66968.43,66950.14,66950.15,0.20497318
2024-06-11 14:39:00,66973.37,66991.92,66972.67,66991.92,0.26636753
2024-06-11 14:40:00,66997.76,67050.0,66997.76,67050.0,0.28800821
2024-06-11 14:41:00,67056.85,67069.61,67046.42,67069.61,0.08378445
2024-06-11 14:42:00,67069.62,67086.04,67043.41,67043.41,0.40720737
2024-06-11 14:43:00,67058.05,67072.66,67057.19,67072.66,0.62241194
2024-06-11 14:44:00,67062.84,67066.99,67054.29,67059.2,0.10797935
2024-06-11 14:45:00,67054.05,67054.05,67035.55,67048.19,0.07557324
2024-06-11 14:46:00,67056.42,67056.43,67028.73,67028.73,0.0204736
2024-06-11 14:47:00,67057.87,67070.26,67055.93,67064.49,0.5991868
2024-06-11 14:48:00,67050.13,67050.13,67046.12,67046.13,0.03744605
2024-06-11 14:49:00,67078.84,67078.85,67073.95,67073.95,0.01702536
2024-06-11 14:50:00,67079.89,67079.89,67022.06,67037.64,0.45028692
2024-06-11 14:51:00,67040.15,67048.05,66994.98,67031.01,0.24876339
2024-06-11 14:52:00,67030.19,67035.36,66985.16,66985.18,0.25414718
2024-06-11 14:53:00,66992.47,67002.84,66990.71,66992.78,0.29556134
2024-06-11 14:55:00,66960.8,66960.81,66936.84,66936.84,0.04568274
2024-06-11 14:57:00,66903.37,66903.37,66903.13,66903.13,0.34250499
2024-06-11 14:58:00,66896.62,66896.63,66868.82,66886.82,0.24733465
2024-06-11 14:59:00,66895.02,66895.02,66861.69,66865.97,0.32345287
2024-06-11 15:00:00,66845.24,66888.53,66839.81,66888.53,0.83309416
2024-06-11 15:01:00,66874.92,66912.75,66872.98,66896.51,0.97774118
2024-06-11 15:02:00,66899.37,66920.94,66899.37,66920.94,0.07488463
2024-06-11 15:03:00,66916.09,66916.1,66880.0,66885.38,0.34091181
2024-06-11 15:04:00,66878.97,66878.97,66725.59,66789.22,1.47910255
2024-06-11 15:05:00,66822.53,66822.53,66766.17,66786.04,0.03786141
2024-06-11 15:06:00,66767.13,66802.22,66767.13,66802.11,0.57708343
2024-06-11 15:07:00,66781.97,66781.99,66749.1,66761.09,0.73078242
2024-06-11 15:08:00,66755.98,66755.99,66629.98,66664.43,0.5452409
2024-06-11 15:09:00,66685.33,66936.99,66681.34,66934.94,2.28600496
2024-06-11 15:10:00,66915.74,66980.02,66915.74,66969.61,0.24172387
2024-06-11 15:11:00,66972.27,67039.33,66967.37,67039.33,0.20787383
2024-06-11 15:12:00,67025.19,67025.2,67008.72,67021.98,0.08698829
2024-06-11 15:13:00,67013.33,67041.58,67013.33,67037.35,0.15045632
2024-06-11 15:14:00,67036.09,67062.02,67036.09,67047.56,0.14943186
2024-06-11 15:15:00,67036.72,67074.35,67024.29,67059.64,0.89351288
2024-06-11 15:16:00,67040.66,67053.27,67040.66,67043.3,0.15418931
2024-06-11 15:17:00,67060.54,67061.3,67035.05,67035.05,1.07767301
2024-06-11 15:18:00,67030.33,67042.99,67030.33,67039.64,0.22469698
2024-06-11 15:19:00,67036.21,67052.96,67029.89,67029.9,0.16916626
2024-06-11 15:20:00,67049.82,67058.77,67048.68,67052.84,0.62007695
2024-06-11 15:21:00,67032.88,67042.03,67015.63,67015.63,0.09971194
2024-06-11 15:22:00,66998.52,67003.31,66961.64,66961.65,1.46196513
2024-06-11 15:23:00,66940.83,66940.83,66924.92,66924.96,0.01676685
2024-06-11 15:24:00,66945.0,66945.0,66922.14,66928.93,0.19523759
2024-06-11 15:25:00,66914.4,66914.43,66880.26,66880.26,0.10934745
2024-06-11 15:26:00,66890.77,66891.59,66792.29,66809.69,0.3259341
2024-06-11 15:27:00,66814.11,66820.89,66746.62,66820.89,0.21209229
2024-06-11 15:28:00,66826.42,66835.65,66826.42,66835.65,0.08660181
2024-06-11 15:29:00,66837.4,66873.88,66833.26,66871.48,0.30645394
2024-06-11 15:30:00,66853.0,66873.56,66824.83,66825.29,0.27905953
2024-06-11 15:31:00,66822.96,66876.64,66822.95,66825.21,0.12214361
2024-06-11 15:32:00,66766.24,66782.08,66766.24,66771.58,0.0375445
2024-06-11 15:33:00,66725.56,66748.06,66677.38,66701.88,1.57587257
2024-06-11 15:34:00,66746.1,66772.77,66746.1,66772.77,0.38463709
2024-06-11 15:35:00,66783.79,66816.83,66758.67,66758.67,11.93441678
2024-06-11 15:36:00,66757.8,66790.43,66754.3,66774.14,0.16842159
2024-06-11 15:37:00,66747.14,66774.76,66747.14,66770.71,0.12218479
2024-06-11 15:38:00,66752.17,66752.17,66534.69,66618.67,4.7307909
2024-06-11 15:39:00,66659.71,66733.99,66615.97,66662.08,1.67645988
2024-06-11 15:40:00,66660.15,66660.15,66288.0,66324.21,3.81218758
2024-06-11 15:41:00,66324.17,66554.32,66293.5,66512.97,10.39027515
2024-06-11 15:42:00,66503.72,66554.0,66449.92,66496.47,1.23719299
2024-06-11 15:43:00,66483.06,66539.81,66406.99,66423.01,0.50023791
2024-06-11 15:44:00,66427.21,66460.6,66034.15,66150.44,6.05888168
2024-06-11 15:45:00,66150.44,66454.32,66147.78,66450.62,4.74525453
2024-06-11 15:46:00,66439.9,66456.35,66384.76,66416.39,0.08784225
2024-06-11 15:47:00,66391.0,66437.17,66257.27,66372.68,0.79553515
2024-06-11 15:48:00,66377.33,66377.33,66235.1,66284.76,0.66447738
2024-06-11 15:49:00,66277.7,66325.37,66223.87,66325.22,0.24322894
2024-06-11 15:50:00,66315.83,66354.11,66266.16,66333.19,0.41034429
2024-06-11 15:51:00,66333.23,66333.23,66221.19,66320.53,0.61903876
2024-06-11 15:52:00,66314.39,66349.8,66297.93,66339.2,0.36728143
2024-06-11 15:53:00,66293.5,66425.09,66279.87,66349.15,1.39795302
2024-06-11 15:54:00,66358.83,66364.48,66166.8,66230.36,2.06006471
2024-06-11 15:55:00,66215.78,66287.42,66209.77,66260.98,0.39029435
2024-06-11 15:56:00,66265.67,66272.03,66188.91,66263.34,0.24740149
2024-06-11 15:57:00,66252.04,66303.92,66252.04,66300.36,0.17069231
2024-06-11 15:58:00,66283.79,66286.59,66219.9,66253.34,0.32796811
2024-06-11 15:59:00,66266.74,66266.75,66192.2,66226.9,0.31332072
2024-06-11 16:00:00,66228.51,66340.37,66165.6,66340.37,1.50637522
2024-06-11 16:01:00,66318.61,66337.75,66276.83,66337.34,0.21323609
2024-06-11 16:02:00,66332.01,66379.12,66306.99,66379.12,0.30507141
2024-06-11 16:03:00,66384.7,66451.13,66377.88,66409.75,0.75000497
2024-06-11 16:04:00,66478.44,66479.5,66414.76,66457.52,0.4061994
2024-06-11 16:05:00,66434.88,66519.6,66425.68,66513.25,0.77193404
2024-06-11 16:06:00,66551.14,66558.38,66538.7,66543.01,0.51756718
2024-06-11 16:07:00,66544.56,66656.29,66544.56,66606.04,0.70548052
2024-06-11 16:08:00,66619.25,66677.45,66619.25,66677.45,0.17738911
2024-06-11 16:09:00,66657.75,66657.75,66574.82,66577.22,0.64060193
2024-06-11 16:10:00,66588.35,66624.17,66586.13,66596.47,0.26319972
2024-06-11 16:11:00,66604.44,66629.82,66604.43,66604.43,0.1716953
2024-06-11 16:12:00,66599.34,66613.69,66588.69,66606.28,0.27140754
2024-06-11 16:13:00,66624.43,66665.67,66622.24,66665.67,1.37003508
2024-06-11 16:14:00,66656.25,66661.31,66617.12,66627.53,0.27151475
2024-06-11 16:15:00,66640.41,66681.39,66629.07,66636.45,0.4367473
2024-06-11 16:16:00,66624.99,66635.17,66600.0,66600.0,0.45182948
2024-06-11 16:17:00,66582.66,66582.66,66576.25,66576.25,0.00150439
2024-06-11 16:18:00,66575.04,66592.45,66552.18,66552.19,0.35131515
2024-06-11 16:19:00,66570.1,66570.11,66488.49,66488.5,0.10254803
2024-06-11 16:20:00,66517.99,66547.0,66517.83,66544.36,0.20456167
2024-06-11 16:21:00,66558.09,66559.51,66558.09,66559.51,0.03
2024-06-11 16:22:00,66532.53,66538.19,66511.52,66519.92,0.14423853
2024-06-11 16:23:00,66491.8,66498.29,66450.48,66450.48,0.18481649
2024-06-11 16:24:00,66463.39,66500.96,66463.39,66471.25,0.63473528
2024-06-11 16:25:00,66477.54,66515.5,66476.47,66515.5,0.23404299
2024-06-11 16:26:00,66519.02,66590.62,66519.02,66590.62,0.03921501
2024-06-11 16:27:00,66574.71,66596.11,66572.38,66582.9,0.15244701
2024-06-11 16:28:00,66582.45,66595.59,66574.57,66595.58,0.10772481
2024-06-11 16:29:00,66618.49,66618.49,66600.85,66601.99,0.03812071
2024-06-11 16:30:00,66622.29,66649.9,66622.29,66641.88,0.75230235
2024-06-11 16:31:00,66633.9,66698.18,66633.68,66698.16,0.59699817
2024-06-11 16:32:00,66676.6,66722.28,66674.45,66717.41,0.0635024
2024-06-11 16:33:00,66717.96,66741.77,66694.89,66717.16,0.35565193
2024-06-11 16:34:00,66701.94,66701.94,66686.49,66686.49,0.04960602
2024-06-11 16:35:00,66690.26,66708.9,66640.01,66643.23,0.38652567
2024-06-11 16:36:00,66660.29,66660.29,66657.57,66657.57,0.06165923
